count,count_log,count_point_id,year,month,slope,IMD_score,age_0_19,age_20_39,age_40_59,age_60_90,lu_residential_community,lu_commerce_developed,lu_others,latitude,longitude,ss_curb,ss_vegetation,ss_sidewalk,ss_street_light,ss_guard_rail,ss_parking,ss_bike_lane,ss_curb_cut,ss_pothole,ss_bench,ss_bike_rack,ss_pedestrian_area,ss_visual_complexity,count_log,slope_binary_80percent,slope_binary,slope_binary_60percent,ss_sidewalk_binary,ss_sidewalk_binary_80percent,ss_sidewalk_binary_60percent,ss_pedestrian_area_binary,ss_bike_lane_binary,ss_bike_rack_binary,ss_parking_binary,ss_curb_binary,ss_curb_cut_binary,ss_pothole_binary,ss_street_light_binary,ss_guard_rail_binary,ss_bench_binary,ss_vegetation_binary_80percent,ss_vegetation_binary,ss_vegetation_binary_60percent,ss_construction,ss_road_flat,ss_marking,ss_nature,ss_street_object,od_person_count,od_bicycle_count,od_vehicle_count,od_animal_count,housing_price_log,poi_betweenness_log,poi_accessibility_log,traffic_speed_log,pop_den_log,poi_log
0.0,0.0,7058,2014,7,9.174565529336734,35.364348,27.44733581164808,28.37670384138785,27.199504337050804,16.97645600991326,2.7641072624691145,23.790988864762472,48.17262911760729,51.605715,-0.0252497,0.25191953626729,10.428456128653819,2.2899853981147302,0.0,0.03223580829167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.864313214875864,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6.787489228329379,23.01492286940752,0.46038546804654,5.10953644574698,0.2865952960515125,0.0508474576271186,0.0508474576271186,5.11864406779661,0.0,12.55143515700138,6.097906963563753,2.724530433779912,3.763522997109702,8.139847708051104,2.6390573296152584
195.0,5.278114659230517,7210,2015,6,19.8554523057788,18.061,19.34950385887541,42.72326350606394,23.759647188533627,14.167585446527012,1.341250465390745,26.85252491966989,44.2465473306811,51.57225,-0.19770485,0.74068374103969,1.40020118819342,3.14559737841287,0.001439783308240833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5878619679145,5.278114659230517,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,13.41973344484963,26.197161277135212,1.80282526546053,0.0,0.9281542566087257,1.75,0.0833333333333333,7.0,0.0,13.66614126241238,0.0,2.4823811286565696,3.8979240810486444,9.062303275707125,3.6375861597263857
50.0,3.9318256327243257,73141,2014,9,17.657407924107144,17.945322,20.87326943556976,42.43876464323749,20.50053248136315,16.187433439829608,0.7889253214762522,32.18052186656645,39.98119835305202,51.53582,-0.28695587,0.0,2.09438119615826,0.57056461061749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.434440690286536,3.9318256327243257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.656358514513268,29.616224765777588,0.52097695214407,0.0,0.30835526330129,0.3571428571428571,0.0,8.642857142857142,0.0,12.897971547314246,0.0,2.1217436929477764,3.502549875922443,8.137606104504451,2.1972245773362196
226.0,5.424950017481403,73822,2017,7,12.987078559803422,43.451,27.069096431283217,42.5208807896735,19.362186788154897,11.047835990888382,4.299716256067699,43.822330742929175,20.89198012108456,51.514816,0.00507552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.60608405430894,5.424950017481403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.201570510864238,28.754091262817376,0.86336135864257,0.0,0.45094490051268005,0.0,0.0,7.0,0.0,12.939313955781026,3.93710896835663,3.859712344534224,3.502549875922443,9.095678376942525,3.295836866004329
131.0,4.882801922586371,74510,2015,7,11.083071588010204,35.779,37.25280598610369,29.289150187065736,23.677177979690008,9.780865847140568,1.2310424485745122,47.2151210993256,25.568511777357923,51.531256,0.14382274,0.24496827806745003,4.85905323709759,0.1411097390311,0.00037210328238339286,0.0,0.07881607328142,0.0,0.0,0.0,0.0,0.0,0.0,35.59967119659654,4.882801922586371,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1.97888527597695,32.29612963540213,1.6063434737069198,0.11049423898968999,0.2659210136958382,0.1785714285714285,0.0,7.517857142857143,0.0,12.312686874960354,0.0,1.5829279835772798,3.673765816303888,6.7030938803499005,2.0794415416798357
83.0,4.430816798843313,74510,2019,4,11.083071588010204,32.254,36.19665045921124,28.741220961642355,25.121555915721235,9.940572663425176,1.2310424485745122,47.2151210993256,25.568511777357923,51.531256,0.14382274,0.77124685049056,7.56701529026031,0.4509538412094,0.0,0.00804960727691625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.13764720401866,4.430816798843313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.8576612472533998,40.773826837539666,1.03002041578292,0.29221326112746,0.3180161118507178,0.0625,0.0,5.78125,0.0,12.75130259456002,0.0,1.5829279835772798,3.673765816303888,6.692360125443027,1.9459101490553132
0.0,0.0,74528,2012,5,15.35600529269226,41.631604,22.8667305848514,49.28092042186002,16.922339405560884,10.930009587727708,1.9156382925546391,34.1106118489861,22.611841275249724,51.538283,-0.02600698,0.384853006314205,4.433504664708685,1.05182358772693,0.006576601269323788,0.015804733055225,0.0,0.0,0.00042652738267095656,0.0,0.0,0.0,0.0,37.082022735192375,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,9.31991018863935,34.53921249934606,0.82785367801157,0.013858487146976857,0.967205283228775,0.1022084195997239,0.06525189786059346,3.4311939268461007,0.0,12.48276075523442,0.0,3.529075724722219,3.502549875922443,8.473942949619923,2.70805020110221
0.0,0.0,74528,2015,5,15.35600529269226,39.349,21.196358907672305,47.897702644126575,19.419159081057654,11.486779367143477,1.9156382925546391,34.1106118489861,22.611841275249724,51.538283,-0.02600698,0.649791240692135,4.080758571624745,2.8900642395019447,0.0037384033203124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26537712635593,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,16.80821609497067,32.620862007141106,1.6792864799499432,0.0,0.5063719749450398,0.08,0.0,2.73,0.0,12.903587772706805,0.0,3.529075724722219,3.502549875922443,8.574622566136407,2.8903717578961645
4.0,1.6094379124341003,74528,2019,7,15.35600529269226,31.203,20.38193169298568,48.03525523319868,22.034520749173705,9.54829232464194,1.9156382925546391,34.1106118489861,22.611841275249724,51.538283,-0.02600698,0.40197220715609006,1.97080785577947,1.4643094756386401,0.0,0.02040949734774,0.0,0.01312776045365,0.0,0.0,0.0,0.0,0.0,27.365693896989413,1.6094379124341003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,34.225809357383014,35.70661718195135,0.8403238383206416,0.005257346413352,0.4059925946322001,0.8363636363636363,0.1954545454545454,3.286363636363636,0.0,13.129215597232111,0.0,3.529075724722219,3.502549875922443,8.740379950977093,3.8501476017100584
0.0,0.0,74530,2014,9,15.114111932325551,53.170734,24.203821656050955,30.3343949044586,27.07006369426752,18.39171974522293,2.198790293210229,24.28617528519228,62.67989521692894,51.54791,-0.03003265,0.07049048819192,7.464479818576709,0.03457999810939,0.0474255259444,0.97950260813642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48731234517894,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.13152178322394,32.32847423088259,1.38895686079815,0.37085486621391,0.2739813269638271,0.0,0.0,5.487804878048781,0.0,12.648354939607298,0.0,3.48180820706364,3.55820113047182,7.748618931601777,2.6390573296152584
0.0,0.0,74530,2015,9,15.114111932325551,52.093,24.43928847641145,30.16241299303945,27.22351121423048,18.17478731631864,2.198790293210229,24.28617528519228,62.67989521692894,51.54791,-0.03003265,0.008962093255458718,6.62607290805913,0.0,0.01882895445212,0.008380107390574872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.46630522293142,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2.9758172157483,37.34206541990622,1.9106400318634702,0.42394735874273,0.283367205888781,0.0512820512820512,0.0,0.7692307692307693,0.0,12.833015918966815,0.0,3.48180820706364,3.55820113047182,7.77763962026858,2.9444389791664403
0.0,0.0,74531,2015,6,13.174333033095268,42.941,21.10969387755102,39.859693877551024,22.95918367346939,16.071428571428573,14.246430710897014,29.02137341405076,31.08440843007071,51.488689,0.01362331,0.20309571296937,4.6725765351326105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7382969361952,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6107203575872298,33.959094939693315,0.86357055171842,0.06949517034715,0.47721862792968,0.0,0.0,3.4838709677419355,0.0,12.682350301842263,0.0,3.1623676108618675,3.6506582412937387,7.050493812216922,2.5649493574615367
0.0,0.0,74531,2019,7,13.174333033095268,42.578,22.920203735144312,46.28183361629881,19.72835314091681,11.069609507640068,14.246430710897014,29.02137341405076,31.08440843007071,51.488689,0.01362331,0.70734396576881,6.5454207360744405,0.08825957775115,0.0,0.0,0.38667917251586,0.0,0.0,0.0,0.0,0.0,0.0,29.11488404175157,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.4635920524596928,40.14721512794494,1.21904462575911,0.77372714877128,0.226704776287063,0.09375,0.0,7.203125,0.0,13.287031695310965,0.0,3.1623676108618675,3.6506582412937387,7.68039624915778,2.772588722239781
0.0,0.0,74532,2014,10,23.29228246297242,15.678682,22.89772727272728,35.85227272727273,28.295454545454547,12.954545454545457,4.71749304530528,28.839512477726608,37.05505600177042,51.479055,0.02219986,0.28124124231472,7.775856743396161,1.80370371106644,0.0,0.0,0.0,0.02102650387186,0.0,0.0,0.0,0.0,0.0,41.49454698989285,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10.48891846562772,28.84573063380282,1.35129337579431,0.8229907129851799,0.15776862560861832,0.0,0.0,3.816901408450704,0.0,12.930599784553516,0.0,2.792766741887639,3.502549875922443,8.880918889696387,3.332204510175204
1.0,0.6931471805599453,74532,2015,9,23.29228246297242,14.445,23.711340206185564,35.32284319045036,28.540423223005966,12.425393380358113,4.71749304530528,28.839512477726608,37.05505600177042,51.479055,0.02219986,,,,,,,,,,,,,,0.6931471805599453,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,12.98094611574384,0.0,2.792766741887639,3.502549875922443,8.926993498675028,3.332204510175204
0.0,0.0,74532,2019,6,23.29228246297242,14.689,25.8288770053476,30.160427807486627,30.42780748663101,13.58288770053476,4.71749304530528,28.839512477726608,37.05505600177042,51.479055,0.02219986,0.5879619847173201,5.3056903507398445,0.98156307054602,0.0,0.8798277896383451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.084033917444295,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.39962586112642,39.11182465760603,1.325980476711105,1.37340711510699,0.19231464551841476,0.17391304347826084,0.3913043478260869,2.891304347826087,0.0,13.209975365657565,0.0,2.792766741887639,3.502549875922443,8.941535334046085,2.8903717578961645
7.0,2.0794415416798357,74535,2015,7,17.951152196786126,31.924,18.16443594646272,32.950924155513064,30.65646908859146,18.22817080943276,1.176292553308084,40.12943607744196,32.29495047572905,51.517427,-0.2114004,0.26625990867614,8.1913411617279,2.4415612220764102,0.0072717666625975,0.0,0.0,0.0,0.01025795936584,0.0,0.0,0.0,0.0,44.87740977284699,2.0794415416798357,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,21.00198268890379,26.81249976158142,0.2039611339569,0.0,0.51556825637815,0.625,0.0,7.625,0.0,13.284696489639146,5.441468208938751,4.181508808662048,3.3775875160230218,9.472286592745466,3.5263605246161616
0.0,0.0,74535,2016,7,17.951152196786126,32.408500000000004,20.2247191011236,31.273408239700373,29.712858926342072,18.78901373283396,1.176292553308084,40.12943607744196,32.29495047572905,51.517427,-0.2114004,0.29513570997449,12.917844454447419,1.64165496826171,0.007719463772243888,0.0,0.06746715969509,0.0,0.0,0.0,0.0,0.0,0.0,40.77461227640204,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,10.652184486389121,28.688458601633698,1.56762599945067,0.04968908098008,0.2944535679287225,0.9722222222222222,0.0,8.722222222222223,0.0,13.575110846851679,5.441468208938751,4.181508808662048,3.3775875160230218,9.493099382419164,4.02535169073515
1.0,0.6931471805599453,74535,2019,6,17.951152196786126,33.862,20.16434892541087,30.21491782553729,29.0771175726928,20.54361567635904,1.176292553308084,40.12943607744196,32.29495047572905,51.517427,-0.2114004,0.27736595698765,2.9487793786185055,1.314490182059145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.727348365271595,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.97312593460082,38.19819603647504,1.381622552871695,0.0,0.9004996504102301,0.8571428571428571,0.0,5.175000000000001,0.0,13.462402103676569,5.441468208938751,4.181508808662048,3.3775875160230218,9.480537355964275,4.174387269895637
24.0,3.2188758248682006,74540,2015,9,13.042905448513462,36.703,17.25370086778969,48.545176110260336,24.808575803981626,9.392547217968351,0.51926296063879,48.041703852213445,17.171115059115508,51.506591,-0.21794889,0.0,1.00693702697753,0.0,0.0,0.66432952880859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48711884510376,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.373475074768049,32.398986816406236,2.1159887313842702,0.46277046203613004,0.41480064392088,0.0,0.0,3.0,0.0,13.364526504411781,8.17299692942315,4.061365244546657,3.502549875922443,8.394786340248118,4.624972813284271
50.0,3.9318256327243257,74637,2015,9,8.55755241549745,47.03,34.98995983935743,28.36345381526104,26.45582329317269,10.190763052208837,0.5006426872098835,35.81482091196917,29.36933612645081,51.614943,-0.05012692,0.0,3.91268883982011,0.02163610150737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96343834050754,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3518160543133897,30.965897344773808,3.01292634779406,0.0,0.30541727619785,0.0,0.0,7.806451612903225,0.0,11.918397239722838,0.0,1.9588177254096337,3.502549875922443,7.2915949605609,0.6931471805599453
459.0,6.131226489483141,75072,2017,3,16.900197305484692,17.411355555555556,22.838883282879248,44.09687184661958,20.484359233097884,12.579885637403295,5.849494743266684,23.537375966770224,49.431067971585705,51.487146,-0.31629135,0.0,2.84361839294433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.392564523735956,6.131226489483141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41911315917968,26.22671127319336,8.12435150146484,0.0,0.46095848083496,2.0,0.0,9.0,0.0,13.086479171913698,3.434022652279411,2.4180297461314155,3.502549875922443,8.78858592644303,1.9459101490553132
244.0,5.501258210544727,75077,2015,9,12.831688456632651,37.54,29.381220250973605,35.04976200778884,24.18866291648637,11.38035482475119,8.592890286227213,29.278960462264795,24.8029323262478,51.509008,-0.27369534,0.45029557781454,7.919658849268769,1.16072672384756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.397090097814,5.501258210544727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9194770860083,23.35131492143795,1.1421603921018901,2.09958317839068,0.40049170270376344,0.4259259259259259,0.0,6.493827160493828,0.0,13.038983942375959,7.27931883541462,3.2932135224235366,3.580737295494233,9.567104838827046,3.8066624897703196
877.0,6.777646593635117,75271,2015,6,17.898033027288957,37.856,29.96670366259712,35.516093229744726,23.917869034406216,10.599334073251942,3.006325395308813,34.397249948692355,33.882494113796646,51.579529,-0.07285996,0.23532305678274998,5.35092092540165,1.34655939389581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.694339713305595,6.777646593635117,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.6207625506675,31.68388980708709,1.3785812952747005,0.10203531343642,0.46942005418749366,0.3424657534246575,0.0,5.287671232876713,0.0,12.819006201033261,5.966407075202828,3.3962566059696666,3.502549875922443,9.580951466436108,2.833213344056216
28.0,3.367295829986474,75310,2019,6,18.52414428352686,19.932,23.141592920353983,41.06194690265487,22.74336283185841,13.053097345132745,1.943634667956481,36.10467369793298,37.186659474626666,51.579167,-0.23987795,0.8322491365320449,1.64014683050267,2.829419690019935,0.0,0.0,0.0,0.0,0.057017803192134994,0.0,0.0,0.0,0.0,32.86773024851796,3.367295829986474,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12.083133388968054,38.022035220090075,1.022537490900815,0.1130004490123,0.941699427716835,0.6485294117647059,0.0,5.0397058823529415,0.0,12.796636007394284,0.0,1.9145590244823885,4.050044303325521,9.2495967067365,2.5649493574615367
46.0,3.8501476017100584,75345,2015,6,17.425702547181842,7.689,22.476446837146703,26.043068640646027,26.44683714670256,25.033647375504707,0.7762506016807694,12.00786551124478,78.24036770284674,51.416422,-0.25187433,0.64101664532401,8.421116270688794,0.6393726417215849,0.0,0.157395096408755,0.0,0.046160486009385,0.0,0.0,0.0,0.0,0.0,35.85428633568336,3.8501476017100584,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.73680571772623,33.347039656554635,0.5955738049966199,8.104708776381845,0.5104710034509979,0.13506441223832524,0.0,5.640297906602254,0.0,13.554122741616114,0.0,0.8724813866209313,3.502549875922443,7.153407842916512,1.791759469228055
33.0,3.5263605246161616,75346,2015,6,16.3057167453131,7.689,22.476446837146703,26.043068640646027,26.44683714670256,25.033647375504707,0.7762506016807694,12.00786551124478,78.24036770284674,51.415166,-0.25206605,0.9428220077306901,9.25874455954054,0.9685315271060548,0.0001715033093868439,0.029672205793514997,0.0,0.027543273419965,0.0,0.0,0.0,0.0,0.0,37.978055708884035,3.5263605246161616,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,4.573047943408206,33.905981066027444,1.542451037597235,2.48069013005204,0.618421367968569,0.3902439024390244,0.0,4.872389165880609,0.0,13.554122741616114,0.0,1.3878097606991695,3.502549875922443,7.153407842916512,1.6094379124341003
52.0,3.970291913552122,75349,2015,4,14.540847986545083,7.689,22.476446837146703,26.043068640646027,26.44683714670256,25.033647375504707,0.7762506016807694,12.00786551124478,78.24036770284674,51.415583,-0.24989298,1.53076455399796,11.02188728951118,1.78427567353119,0.0,0.18789961531354998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67855470411784,3.970291913552122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,7.04329851511359,23.35693127400165,1.9395042110133698,7.737465162534959,0.43442442610454,1.027027027027027,0.0,3.5945945945945947,0.0,13.554122741616114,0.0,0.9732673659817629,3.6000482404073204,7.153407842916512,1.6094379124341003
28.0,3.367295829986474,75385,2015,9,22.43208306760204,21.672,25.97979797979798,34.86868686868687,24.929292929292927,14.22222222222222,15.517899893621156,21.659364486708387,44.102174619420175,51.602539,-0.17340148,0.1437208591363333,5.230542533418046,0.32079209629287,0.0,0.9321053822835266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59497422992649,3.367295829986474,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.300338256053421,38.845694370758835,0.8719586918496635,2.1137399551195934,0.2930983518942686,0.0235042735042735,0.010683760683760667,3.5876068376068373,0.0,12.75202696771919,0.0,2.008717065294121,3.9435216724875173,8.71626026149516,2.302585092994046
827.0,6.71901315438526,75400,2012,4,15.033058402946052,11.707494444444444,10.186199342825848,51.04052573932092,29.68236582694414,9.090909090909092,4.414902669531548,53.69733024722145,2.8711348602837674,51.510397,-0.09062234,0.23355173028033,2.24141245302946,0.79792064169178,0.012924360192329998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54635563792381,6.71901315438526,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,43.44398560731304,20.06646550219992,4.0872179943582205,0.0,0.32901867576265,0.0,0.0,4.739130434782609,0.0,12.967902482798774,7.746948960471325,4.3801928317510965,3.456316680883235,6.312093666712324,5.10594547390058
690.0,6.53813982376767,7558,2019,4,24.381518221527863,28.631,18.27487833529116,58.95284443698608,18.12384628293338,4.648430944789394,1.3933892701948811,30.20247278297637,40.2682914280619,51.466188,-0.01688228,1.01764530971132,3.2713692763755997,2.33891914630757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.28916788031186,6.53813982376767,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.664592907346492,32.53176787803913,2.2683373812971404,0.0056110579392,0.8621478902882221,0.6724137931034483,0.2758620689655172,3.2758620689655173,0.0,12.907004447149252,0.0,3.041446718345972,3.502549875922443,9.704320745354275,4.127134385045092
77.0,4.356708826689592,7572,2019,4,8.507934103087523,21.888,25.051546391752577,32.628865979381445,25.979381443298973,16.34020618556701,1.758733276700056,13.199614261481267,77.2477873861025,51.489493,-0.47465009,0.18084049224853002,5.186009407043455,3.8026571273803698,0.010395050048824999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16375658919843,4.356708826689592,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9.770727157592757,37.46981620788574,2.204322814941399,0.38847923278808,0.45468807220457497,0.0,0.0,1.0,0.0,12.902965303025876,0.0,1.7162166605512885,3.4436180975461075,6.898782919476877,1.9459101490553132
887.0,6.78897174299217,76054,2012,4,18.078148928024504,15.40104,19.850187265917604,40.387016229712856,21.410736579275905,18.352059925093634,0.9022284634318074,24.66111269218693,56.14685226886864,51.525562,-0.13669577,0.38238934108188,8.8754653930664,2.3367473057338097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.395367389651284,6.78897174299217,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22.002383640834243,20.1446669442313,0.18959726606095,0.0,0.07759502955844,0.8571428571428571,0.4285714285714285,7.0,0.0,13.288514901035645,7.562681246721884,4.5901284497057535,3.4339872044851463,8.106878763534498,5.236441962829949
1265.0,7.143617602704121,76054,2015,6,18.078148928024504,14.652,20.384815392615703,40.09360374414976,22.67290691627665,16.848673946957877,0.9022284634318074,24.66111269218693,56.14685226886864,51.525562,-0.13669577,0.24841806245228334,4.782656466920226,1.5782838616840031,0.0505295489135313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542484212144501,30.602722037348478,7.143617602704121,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,42.81859920191455,16.713374211197163,1.4119930825094,0.33433049444167673,0.36332924524092675,0.7043650793650794,0.09126984126984122,4.863002521881027,0.0,13.860843323642225,7.562681246721884,4.5901284497057535,3.4339872044851463,8.289462058791667,5.356586274672012
1015.0,6.923628628138427,7607,2015,9,22.811894132653062,11.019,24.22287390029325,25.33724340175953,31.02639296187683,19.41348973607038,7.249958299766534,20.30278205934872,42.48901444715701,51.490517,-0.18652518,1.34453773498535,24.65722560882568,2.94001102447509,0.05109310150146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43112523624342,6.923628628138427,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,5.61492443084715,27.64997482299804,0.67842006683348,0.0,0.5742311477660951,0.0,0.0,6.5,0.0,14.283559778597102,0.0,4.083340216163799,3.4210000089583352,9.492293623398732,4.5217885770490405
2550.0,7.844240718141811,7609,2015,6,10.389734249457977,15.151,15.356585111920875,34.92972410203019,23.737636647579382,25.976054138469543,10.39467858174164,24.34946011401362,27.701191123485337,51.480486,-0.17180138,0.49662590026855,5.71921421931339,2.97233141385591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.53484954017568,7.844240718141811,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.76704817551829,27.61406898498535,2.39788935734674,0.04788178663987,0.31505364638107997,1.0,0.0,2.5384615384615388,0.0,13.359608630694183,0.0,3.6786638670965357,3.502549875922443,9.453874714607217,3.4339872044851463
342.0,5.8377304471659395,7611,2019,4,14.460111407844389,22.226,21.61645145863224,32.99856527977044,25.777140124342417,19.607843137254903,7.019484087387523,31.993939102480663,36.80321221552865,51.506285,-0.27812111,1.0310953313653999,3.68298617276277,3.56271917169743,0.0,0.0,0.0,0.0,0.02688928083939,0.0,0.0,0.0,0.0,37.36986156942244,5.8377304471659395,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12.84966252066871,32.36686966635964,4.81545058163729,0.01085888255726,0.6082274697043432,1.2727272727272727,0.0,4.818181818181819,0.0,13.312985389904174,3.3405727598457204,3.4903117704092246,3.6082115510464816,8.964206827254682,3.6635616461296463
180.0,5.198497031265826,7613,2019,5,16.346954310674658,22.928,26.708727655099896,38.69610935856993,23.65930599369085,10.935856992639328,0.3841889407340828,29.043225344154177,36.76402362616547,51.538976,-0.29995946,0.47451094085094,8.81913316016103,2.87177422467399,0.005837982776117648,0.0,0.0,0.0,0.02806326922248,0.0,0.0,0.0,0.0,38.8316537043347,5.198497031265826,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,8.39803359087773,24.880490583531987,1.79112939273609,0.0099462621352251,0.5706469217936025,0.0196078431372549,0.0,5.450980392156862,0.0,12.475626388267,0.0,1.7956164306594808,3.7328963395307104,8.395300957511116,3.4011973816621555
11.0,2.4849066497880004,78347,2019,6,15.245872002168644,7.321,21.19032047089601,17.593198168737736,30.47743623283192,30.739045127534336,1.8940548555230177,16.538048145268565,69.80158676615864,51.556304,-0.46087613,0.10562624250139001,15.07983888898576,0.48672812325613,0.0,0.33599308558872004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22119421901891,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1.53941426958355,33.922290802001946,0.44066565377371,0.0,0.22498539515903207,0.0,0.0,5.428571428571429,0.0,13.468698953824942,0.0,0.8104908490653008,4.07753744390572,7.816624292880573,0.0
22.0,3.1354942159291497,78362,2015,9,29.319603903559127,6.058,23.62728785357737,22.51802551303383,27.17692734331669,26.6777592900721,0.1644323593069876,3.43122732551403,91.62618969478162,51.675388,-0.1626616,1.9321918487548801,12.47520446777343,0.0,0.0,0.74892044067382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.11813233052087,3.1354942159291497,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.0,30.3415298461914,0.0,3.50327491760253,0.13914108276367002,0.0,0.0,1.0,0.0,14.010769728410718,0.0,0.6512670902399258,3.8979240810486444,5.76077882330159,0.6931471805599453
0.0,0.0,78379,2012,7,20.026592394770407,6.899034,22.411444141689373,21.185286103542232,28.269754768392367,28.133514986376024,0.938388351565508,15.008802623579228,75.82573516028101,51.57487,0.2728783,0.25023258093631,6.721180135553525,0.315586003390215,0.001280235521720909,0.13368418722441003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61718074400474,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3.8444085554642946,35.25608452883633,0.855329542449015,2.442670590949775,0.3133224718498326,0.0,0.0,1.9545454545454546,0.0,12.385007222979805,0.0,0.8685000680378068,4.711330381816482,6.656504379229528,0.0
