count_point_id,year,count,poi,slope
26099,2010,718.0,152.0,0.0
26099,2011,705.0,192.0,0.0
26099,2012,724.0,163.0,0.0
26099,2013,690.0,165.0,0.0
26099,2014,743.0,167.0,0.0
26099,2015,1305.0,178.0,0.0
26099,2016,1350.0,188.0,0.0
26099,2017,1319.0,197.0,0.0
26099,2018,1303.0,239.0,0.0
26099,2019,1221.0,247.0,0.0
26099,2020,1510.0,258.0,0.0
26101,2000,69.0,,0.0
26101,2001,167.0,,0.0
26101,2002,173.0,,0.0
26101,2003,64.0,,0.0
26101,2004,116.0,,0.0
26101,2005,121.0,,0.0
26101,2006,161.0,,0.0
26101,2007,141.0,,0.0
26101,2008,164.0,0.0,0.0
26101,2009,178.0,6.0,0.0
26101,2010,159.0,7.0,0.0
26101,2011,158.0,7.0,0.0
26101,2012,137.0,13.0,0.0
26101,2013,112.0,11.0,0.0
26101,2014,126.0,11.0,0.0
26101,2015,213.0,11.0,0.0
26101,2016,220.0,12.0,0.0
26101,2017,294.0,9.0,0.0
26101,2018,288.0,13.0,0.0
26101,2019,270.0,14.0,0.0
26101,2020,334.0,14.0,0.0
26102,2000,9.0,,0.0
26102,2001,14.0,,0.0
26102,2002,20.0,,0.0
26102,2003,10.0,,0.0
26102,2004,10.0,,0.0
26102,2005,4.0,,0.0
26102,2006,13.0,,0.0
26102,2007,3.0,,0.0
26102,2008,12.0,0.0,0.0
26102,2009,13.0,1.0,0.0
26102,2010,8.0,3.0,0.0
26102,2011,0.0,5.0,0.0
26102,2012,0.0,5.0,0.0
26102,2013,0.0,5.0,0.0
26102,2014,20.0,4.0,0.0
26102,2015,5.0,4.0,0.0
26102,2016,5.0,4.0,0.0
26102,2017,5.0,4.0,0.0
26102,2018,4.0,3.0,0.0
26102,2019,7.0,3.0,0.0
26102,2020,107.0,3.0,0.0
26114,2000,1599.0,,0.0
26114,2001,1657.0,,0.0
26114,2002,691.0,,0.0
26114,2003,1436.0,,0.0
26114,2004,2050.0,,0.0
26114,2005,2425.0,,0.0
26114,2006,2765.0,,0.0
26114,2007,2332.0,,0.0
26114,2008,1281.0,22.0,0.0
26114,2009,1302.0,31.0,0.0
26114,2010,2272.0,171.0,0.0
26114,2011,2253.0,300.0,0.0
26114,2012,2280.0,324.0,0.0
26114,2013,1882.0,331.0,0.0
26114,2014,1889.0,353.0,0.0
26114,2015,1782.0,377.0,0.0
26114,2016,1843.0,420.0,0.0
26114,2017,1800.0,476.0,0.0
26114,2018,1778.0,537.0,0.0
26114,2019,1213.0,556.0,0.0
26114,2020,1501.0,600.0,0.0
26115,2000,650.0,,0.0
26115,2001,740.0,,0.0
26115,2002,753.0,,0.0
26115,2003,735.0,,0.0
26115,2004,779.0,,0.0
26115,2005,1005.0,,0.0
26115,2006,1305.0,,0.0
26115,2007,494.0,,0.0
26115,2008,506.0,1.0,0.0
26115,2009,501.0,21.0,0.0
26115,2010,553.0,24.0,0.0
26115,2011,1393.0,39.0,0.0
26115,2012,1431.0,43.0,0.0
26115,2013,1364.0,45.0,0.0
26115,2014,1467.0,53.0,0.0
26115,2015,1484.0,55.0,0.0
26115,2016,794.0,92.0,0.0
26115,2017,775.0,93.0,0.0
26115,2018,766.0,102.0,0.0
26115,2019,718.0,114.0,0.0
26115,2020,702.0,191.0,0.0
26116,2000,36.0,,0.0
26116,2001,214.0,,0.0
26116,2002,105.0,,0.0
26116,2003,153.0,,0.0
26116,2004,25.0,,0.0
26116,2005,82.0,,0.0
26116,2006,163.0,,0.0
26116,2007,211.0,,0.0
26116,2008,4.0,0.0,0.0
26116,2009,6.0,15.0,0.0
26116,2010,6.0,18.0,0.0
26116,2011,0.0,23.0,0.0
26116,2012,0.0,23.0,0.0
26116,2013,0.0,23.0,0.0
26116,2014,103.0,23.0,0.0
26116,2015,264.0,23.0,0.0
26116,2016,273.0,24.0,0.0
26116,2017,303.0,24.0,0.0
26116,2018,301.0,28.0,0.0
26116,2019,272.0,28.0,0.0
26116,2020,224.0,29.0,0.0
26117,2000,104.0,,0.0
26117,2001,176.0,,0.0
26117,2002,82.0,,0.0
26117,2003,119.0,,0.0
26117,2004,103.0,,0.0
26117,2005,105.0,,0.0
26117,2006,130.0,,0.0
26117,2007,201.0,,0.0
26117,2008,235.0,6.0,0.0
26117,2009,173.0,4.0,0.0
26117,2010,168.0,4.0,0.0
26117,2011,167.0,4.0,0.0
26117,2012,111.0,8.0,0.0
26117,2013,91.0,8.0,0.0
26117,2014,345.0,8.0,0.0
26117,2015,395.0,6.0,0.0
26117,2016,409.0,6.0,0.0
26117,2017,448.0,7.0,0.0
26117,2018,402.0,7.0,0.0
26117,2019,370.0,6.0,0.0
26117,2020,457.0,6.0,0.0
26118,2000,32.0,,0.0
26118,2001,28.0,,0.0
26118,2002,30.0,,0.0
26118,2003,25.0,,0.0
26118,2004,24.0,,0.0
26118,2005,42.0,,0.0
26118,2006,40.0,,0.0
26118,2007,41.0,,0.0
26118,2008,41.0,0.0,0.0
26118,2009,36.0,0.0,0.0
26118,2010,37.0,0.0,0.0
26118,2011,64.0,1.0,0.0
26118,2012,60.0,1.0,0.0
26118,2013,65.0,1.0,0.0
26118,2014,52.0,2.0,0.0
26118,2015,52.0,2.0,0.0
26118,2016,51.0,2.0,0.0
26118,2017,50.0,2.0,0.0
26118,2018,32.0,2.0,0.0
26118,2019,30.0,8.0,0.0
26118,2020,37.0,8.0,0.0
26145,2000,61.0,,0.0
26145,2001,67.0,,0.0
26145,2002,69.0,,0.0
26145,2003,172.0,,0.0
26145,2004,148.0,,0.0
26145,2005,152.0,,0.0
26145,2006,188.0,,0.0
26145,2007,242.0,,0.0
26145,2008,284.0,0.0,0.0
26145,2009,138.0,0.0,0.0
26145,2010,185.0,4.0,0.0
26145,2011,183.0,5.0,0.0
26145,2012,168.0,5.0,0.0
26145,2013,138.0,5.0,0.0
26145,2014,155.0,4.0,0.0
26145,2015,177.0,4.0,0.0
26146,2000,1940.0,,0.0
26146,2001,2010.0,,0.0
26146,2002,1918.0,,0.0
26146,2003,2681.0,,0.0
26146,2004,3827.0,,0.0
26146,2005,1885.0,,0.0
26146,2006,2149.0,,0.0
26146,2007,1812.0,,0.0
26146,2008,1774.0,12.0,0.0
26146,2009,1018.0,56.0,0.0
26146,2010,1107.0,99.0,0.0
26146,2011,1098.0,123.0,0.0
26146,2012,1111.0,146.0,0.0
26146,2013,1624.0,64.0,0.0
26146,2014,1629.0,168.0,0.0
26146,2015,1537.0,187.0,0.0
26146,2016,1590.0,196.0,0.0
26146,2017,1553.0,201.0,0.0
26146,2018,1250.0,202.0,0.0
26146,2019,1171.0,198.0,0.0
26146,2020,1629.0,246.0,0.0
26180,2000,128.0,,0.0
26180,2001,88.0,,0.0
26180,2002,90.0,,0.0
26180,2003,30.0,,0.0
26180,2004,78.0,,0.0
26180,2005,88.0,,0.0
26180,2006,84.0,,0.0
26180,2007,87.0,,0.0
26180,2008,53.0,1.0,0.0
26180,2009,80.0,1.0,0.0
26180,2010,62.0,1.0,0.0
26180,2011,123.0,0.0,0.0
26180,2012,50.0,0.0,0.0
26180,2013,38.0,2.0,0.0
26180,2014,171.0,22.0,0.0
26180,2015,126.0,34.0,0.0
26180,2016,141.0,34.0,0.0
26180,2017,98.0,35.0,0.0
26180,2018,107.0,36.0,0.0
26180,2019,84.0,36.0,0.0
26180,2020,104.0,36.0,0.0
26181,2000,151.0,,0.0
26181,2001,172.0,,0.0
26181,2002,175.0,,0.0
26181,2003,204.0,,0.0
26181,2004,216.0,,0.0
26181,2005,415.0,,0.0
26181,2006,539.0,,0.0
26181,2007,532.0,,0.0
26181,2008,547.0,0.0,0.0
26181,2009,392.0,0.0,0.0
26181,2010,433.0,22.0,0.0
26181,2011,426.0,27.0,0.0
26181,2012,438.0,25.0,0.0
26181,2013,307.0,24.0,0.0
26181,2014,330.0,26.0,0.0
26181,2015,334.0,33.0,0.0
26181,2016,345.0,37.0,0.0
26181,2017,576.0,45.0,0.0
26181,2018,568.0,47.0,0.0
26181,2019,657.0,48.0,0.0
26181,2020,813.0,49.0,0.0
26182,2000,651.0,,0.0
26182,2001,1647.0,,0.0
26182,2002,1677.0,,0.0
26182,2003,1056.0,,0.0
26182,2004,1118.0,,0.0
26182,2005,1444.0,,0.0
26182,2006,1979.0,,0.0
26182,2007,1958.0,,0.0
26182,2008,2008.0,17.0,0.0
26182,2009,1990.0,49.0,0.0
26182,2010,2195.0,146.0,0.0
26182,2011,2158.0,168.0,0.0
26182,2012,2217.0,173.0,0.0
26182,2013,2113.0,183.0,0.0
26182,2014,2273.0,177.0,0.0
26182,2015,4988.0,184.0,0.0
26182,2016,5159.0,226.0,0.0
26182,2017,5039.0,235.0,0.0
26182,2018,4977.0,244.0,0.0
26182,2019,4664.0,257.0,0.0
26182,2020,5770.0,270.0,0.0
26184,2000,2356.0,,0.0
26184,2001,2684.0,,0.0
26184,2002,964.0,,0.0
26184,2003,3258.0,,0.0
26184,2004,3450.0,,0.0
26184,2005,2616.0,,0.0
26184,2006,3396.0,,0.0
26184,2007,3360.0,,0.0
26184,2008,3387.0,7.0,0.0
26184,2009,3357.0,61.0,0.0
26184,2010,3703.0,201.0,0.0
26184,2011,3640.0,224.0,0.0
26184,2012,3740.0,199.0,0.0
26184,2013,3563.0,206.0,0.0
26184,2014,3834.0,205.0,0.0
26184,2015,3877.0,216.0,0.0
26184,2016,4010.0,225.0,0.0
26184,2017,3917.0,236.0,0.0
26184,2018,4694.0,279.0,0.0
26184,2019,4399.0,297.0,0.0
26184,2020,5442.0,309.0,0.0
26185,2000,1182.0,,0.0
26185,2001,1346.0,,0.0
26185,2002,1370.0,,0.0
26185,2003,1510.0,,0.0
26185,2004,1600.0,,0.0
26185,2005,3559.0,,0.0
26185,2006,4621.0,,0.0
26185,2007,4570.0,,0.0
26185,2008,3538.0,5.0,0.0
26185,2009,4289.0,32.0,0.0
26185,2010,4370.0,61.0,0.0
26185,2011,4296.0,82.0,0.0
26185,2012,4469.0,91.0,0.0
26185,2013,4258.0,94.0,0.0
26185,2014,3178.0,106.0,0.0
26185,2015,3213.0,106.0,0.0
26185,2016,3324.0,116.0,0.0
26185,2017,3247.0,124.0,0.0
26185,2018,4483.0,135.0,0.0
26185,2019,4201.0,140.0,0.0
26185,2020,5197.0,154.0,0.0
26187,2000,250.0,,0.0
26187,2001,325.0,,0.0
26187,2002,331.0,,0.0
26187,2003,386.0,,0.0
26187,2004,409.0,,0.0
26187,2005,528.0,,0.0
26187,2006,686.0,,0.0
26187,2007,519.0,,0.0
26187,2008,532.0,2.0,0.0
26187,2009,527.0,11.0,0.0
26187,2010,581.0,14.0,0.0
26187,2011,704.0,21.0,0.0
26187,2012,723.0,28.0,0.0
26187,2013,689.0,29.0,0.0
26187,2014,742.0,41.0,0.0
26187,2015,750.0,44.0,0.0
26187,2016,558.0,59.0,0.0
26187,2017,546.0,64.0,0.0
26187,2018,539.0,73.0,0.0
26187,2019,505.0,73.0,0.0
26187,2020,754.0,82.0,0.0
26189,2000,12.0,,0.0
26189,2001,66.0,,0.0
26189,2002,101.0,,0.0
26189,2003,110.0,,0.0
26189,2004,26.0,,0.0
26189,2005,114.0,,0.0
26189,2006,52.0,,0.0
26189,2007,23.0,,0.0
26189,2008,0.0,5.0,0.0
26189,2009,55.0,3.0,0.0
26189,2010,30.0,9.0,0.0
26189,2011,23.0,9.0,0.0
26189,2012,75.0,9.0,0.0
26189,2013,1.0,9.0,0.0
26189,2014,47.0,10.0,0.0
26189,2015,0.0,9.0,0.0
26189,2016,60.0,10.0,0.0
26189,2017,149.0,10.0,0.0
26189,2018,144.0,10.0,0.0
26189,2019,0.0,11.0,0.0
26189,2020,0.0,11.0,0.0
26199,2000,95.0,,0.0
26199,2001,104.0,,0.0
26199,2002,108.0,,0.0
26199,2003,89.0,,0.0
26199,2004,76.0,,0.0
26199,2005,78.0,,0.0
26199,2006,97.0,,0.0
26199,2007,125.0,,0.0
26199,2008,147.0,0.0,0.0
26199,2009,194.0,2.0,0.0
26199,2010,216.0,4.0,0.0
26199,2011,395.0,7.0,0.0
26199,2012,341.0,7.0,0.0
26199,2013,281.0,7.0,0.0
26199,2014,315.0,8.0,0.0
26199,2015,208.0,8.0,0.0
26199,2016,215.0,9.0,0.0
26199,2017,1599.0,10.0,0.0
26199,2018,1562.0,10.0,0.0
26199,2019,1890.0,11.0,0.0
26199,2020,2419.0,12.0,0.0
26200,2000,147.0,,0.0
26200,2001,162.0,,0.0
26200,2002,63.0,,0.0
26200,2003,92.0,,0.0
26200,2004,79.0,,0.0
26200,2005,81.0,,0.0
26200,2006,100.0,,0.0
26200,2007,129.0,,0.0
26200,2008,151.0,0.0,0.0
26200,2009,236.0,2.0,0.0
26200,2010,228.0,5.0,0.0
26200,2011,226.0,8.0,0.0
26200,2012,195.0,12.0,0.0
26200,2013,133.0,18.0,0.0
26200,2014,149.0,19.0,0.0
26200,2015,171.0,20.0,0.0
26200,2016,177.0,20.0,0.0
26200,2017,178.0,21.0,0.0
26200,2018,469.0,22.0,0.0
26200,2019,568.0,23.0,0.0
26200,2020,727.0,36.0,0.0
26201,2000,499.0,,0.0
26201,2001,501.0,,0.0
26201,2002,510.0,,0.0
26201,2003,555.0,,0.0
26201,2004,588.0,,0.0
26201,2005,802.0,,0.0
26201,2006,1041.0,,0.0
26201,2007,1195.0,,0.0
26201,2008,597.0,0.0,0.0
26201,2009,591.0,0.0,0.0
26201,2010,652.0,8.0,0.0
26201,2011,641.0,8.0,0.0
26201,2012,1771.0,8.0,0.0
26201,2013,1688.0,8.0,0.0
26201,2014,1816.0,11.0,0.0
26201,2015,1836.0,14.0,0.0
26201,2016,1899.0,18.0,0.0
26211,2000,49.0,,0.0
26211,2001,28.0,,0.0
26211,2002,42.0,,0.0
26211,2003,38.0,,0.0
26211,2004,17.0,,0.0
26211,2005,52.0,,0.0
26211,2006,15.0,,0.0
26211,2007,71.0,,0.0
26211,2008,32.0,0.0,0.0
26211,2009,33.0,0.0,0.0
26211,2010,30.0,2.0,0.0
26211,2011,32.0,4.0,0.0
26211,2012,28.0,4.0,0.0
26211,2013,17.0,4.0,0.0
26211,2014,20.0,5.0,0.0
26211,2015,54.0,5.0,0.0
26211,2016,56.0,5.0,0.0
26211,2017,63.0,4.0,0.0
26211,2018,62.0,4.0,0.0
26211,2019,59.0,5.0,0.0
26211,2020,74.0,5.0,0.0
26212,2000,0.0,,0.0
26212,2001,0.0,,0.0
26212,2002,0.0,,0.0
26212,2003,0.0,,0.0
26212,2004,0.0,,0.0
26212,2005,0.0,,0.0
26212,2006,0.0,,0.0
26212,2007,0.0,,0.0
26212,2008,0.0,1.0,0.0
26212,2009,0.0,7.0,0.0
26212,2010,3.0,9.0,0.0
26212,2011,0.0,10.0,0.0
26212,2012,0.0,19.0,0.0
26212,2013,16.0,22.0,0.0
26212,2014,0.0,21.0,0.0
26212,2015,0.0,22.0,0.0
26212,2016,0.0,22.0,0.0
26212,2017,0.0,24.0,0.0
26212,2018,0.0,23.0,0.0
26212,2019,0.0,23.0,0.0
26212,2020,2.0,24.0,0.0
26217,2000,356.0,,0.0
26217,2001,405.0,,0.0
26217,2002,412.0,,0.0
26217,2003,480.0,,0.0
26217,2004,510.0,,0.0
26217,2005,658.0,,0.0
26217,2006,854.0,,0.0
26217,2007,208.0,,0.0
26217,2008,214.0,0.0,0.0
26217,2009,212.0,1.0,0.0
26217,2010,234.0,8.0,0.0
26217,2011,515.0,9.0,0.0
26217,2012,489.0,9.0,0.0
26217,2013,466.0,9.0,0.0
26217,2014,999.0,9.0,0.0
26217,2015,1000.0,9.0,0.0
26217,2016,837.0,15.0,0.0
26217,2017,538.0,24.0,0.0
26217,2018,531.0,26.0,0.0
26217,2019,498.0,29.0,0.0
26217,2020,616.0,35.0,0.0
26246,2000,57.0,,0.0
26246,2001,62.0,,0.0
26246,2002,57.0,,0.0
26246,2003,83.0,,0.0
26246,2004,72.0,,0.0
26246,2005,73.0,,0.0
26246,2006,91.0,,0.0
26246,2007,116.0,,0.0
26246,2008,137.0,0.0,0.0
26246,2009,162.0,3.0,0.0
26246,2010,157.0,8.0,0.0
26246,2011,162.0,8.0,0.0
26246,2012,140.0,9.0,0.0
26246,2013,84.0,9.0,0.0
26246,2014,94.0,9.0,0.0
26246,2015,108.0,9.0,0.0
26246,2016,111.0,10.0,0.0
26246,2017,168.0,10.0,0.0
26246,2018,166.0,14.0,0.0
26246,2019,155.0,14.0,0.0
26246,2020,192.0,14.0,0.0
26270,2000,1152.0,,0.0
26270,2001,1312.0,,0.0
26270,2002,927.0,,0.0
26270,2003,1082.0,,0.0
26270,2004,797.0,,0.0
26270,2005,1030.0,,0.0
26270,2006,709.0,,0.0
26270,2007,701.0,,0.0
26270,2008,736.0,3.0,0.0
26270,2009,729.0,15.0,0.0
26270,2010,1391.0,18.0,0.0
26270,2011,1368.0,21.0,0.0
26270,2012,879.0,28.0,0.0
26270,2013,838.0,37.0,0.0
26270,2014,902.0,63.0,0.0
26270,2015,912.0,62.0,0.0
26270,2016,943.0,62.0,0.0
26270,2017,1075.0,62.0,0.0
26270,2018,1062.0,62.0,0.0
26270,2019,1048.0,62.0,0.0
26270,2020,1296.0,62.0,0.0
26271,2000,130.0,,0.0
26271,2001,143.0,,0.0
26271,2002,130.0,,0.0
26271,2003,74.0,,0.0
26271,2004,64.0,,0.0
26271,2005,41.0,,0.0
26271,2006,50.0,,0.0
26271,2007,120.0,,0.0
26271,2008,140.0,5.0,0.0
26271,2009,152.0,7.0,0.0
26271,2010,59.0,7.0,0.0
26271,2011,59.0,8.0,0.0
26271,2012,51.0,10.0,0.0
26271,2013,42.0,12.0,0.0
26271,2014,47.0,11.0,0.0
26271,2015,405.0,11.0,0.0
26271,2016,419.0,11.0,0.0
26271,2017,409.0,11.0,0.0
26271,2018,404.0,11.0,0.0
26271,2019,378.0,19.0,0.0
26271,2020,145.0,20.0,0.0
26278,2000,388.0,,0.0
26278,2001,426.0,,0.0
26278,2002,205.0,,0.0
26278,2003,298.0,,0.0
26278,2004,256.0,,0.0
26278,2005,262.0,,0.0
26278,2006,325.0,,0.0
26278,2007,420.0,,0.0
26278,2008,492.0,18.0,0.0
26278,2009,594.0,20.0,0.0
26278,2010,575.0,26.0,0.0
26278,2011,571.0,26.0,0.0
26278,2012,494.0,31.0,0.0
26278,2013,947.0,30.0,0.0
26278,2014,1064.0,31.0,0.0
26278,2015,1221.0,32.0,0.0
26278,2016,1263.0,33.0,0.0
26278,2017,1233.0,31.0,0.0
26278,2018,1218.0,31.0,0.0
26278,2019,1142.0,31.0,0.0
26278,2020,1412.0,31.0,0.0
26279,2000,131.0,,0.0
26279,2001,104.0,,0.0
26279,2002,108.0,,0.0
26279,2003,157.0,,0.0
26279,2004,135.0,,0.0
26279,2005,138.0,,0.0
26279,2006,172.0,,0.0
26279,2007,221.0,,0.0
26279,2008,346.0,0.0,0.0
26279,2009,375.0,4.0,0.0
26279,2010,363.0,5.0,0.0
26279,2011,361.0,5.0,0.0
26279,2012,260.0,5.0,0.0
26279,2013,213.0,5.0,0.0
26279,2014,239.0,5.0,0.0
26279,2015,274.0,5.0,0.0
26279,2016,283.0,5.0,0.0
26279,2017,277.0,5.0,0.0
26279,2018,439.0,5.0,0.0
26279,2019,412.0,5.0,0.0
26279,2020,509.0,9.0,0.0
26429,2000,1028.0,,0.0
26429,2001,1065.0,,0.0
26429,2002,1439.0,,0.0
26429,2003,1358.0,,0.0
26429,2004,1937.0,,0.0
26429,2005,2184.0,,0.0
26429,2006,2490.0,,0.0
26429,2007,2100.0,,0.0
26429,2008,2055.0,4.0,0.0
26429,2009,1471.0,62.0,0.0
26429,2010,1496.0,78.0,0.0
26429,2011,1240.0,112.0,0.0
26429,2012,1246.0,128.0,0.0
26429,2013,2157.0,37.0,0.0
26429,2014,2113.0,136.0,0.0
26429,2015,2054.0,156.0,0.0
26429,2016,2125.0,189.0,0.0
26429,2017,2075.0,197.0,0.0
26429,2018,2050.0,206.0,0.0
26429,2019,900.0,210.0,0.0
26429,2020,1114.0,272.0,0.0
26430,2000,1444.0,,0.0
26430,2001,1496.0,,0.0
26430,2002,1427.0,,0.0
26430,2003,1475.0,,0.0
26430,2004,2106.0,,0.0
26430,2005,2373.0,,0.0
26430,2006,2628.0,,0.0
26430,2007,2215.0,,0.0
26430,2008,2169.0,22.0,0.0
26430,2009,3806.0,45.0,0.0
26430,2010,4141.0,175.0,0.0
26430,2011,4108.0,227.0,0.0
26430,2012,4157.0,241.0,0.0
26430,2013,4882.0,302.0,0.0
26430,2014,4898.0,298.0,0.0
26430,2015,4621.0,319.0,0.0
26430,2016,4779.0,360.0,0.0
26430,2017,4668.0,371.0,0.0
26430,2018,4511.0,383.0,0.0
26430,2019,4227.0,392.0,0.0
26430,2020,5230.0,394.0,0.0
26432,2000,1111.0,,0.0
26432,2001,733.0,,0.0
26432,2002,699.0,,0.0
26432,2003,585.0,,0.0
26432,2004,834.0,,0.0
26432,2005,1170.0,,0.0
26432,2006,1334.0,,0.0
26432,2007,491.0,,0.0
26432,2008,481.0,4.0,0.0
26432,2009,1051.0,10.0,0.0
26432,2010,1143.0,23.0,0.0
26432,2011,1134.0,39.0,0.0
26432,2012,1148.0,55.0,0.0
26432,2013,1468.0,51.0,0.0
26432,2014,1473.0,62.0,0.0
26432,2015,1390.0,71.0,0.0
26432,2016,1437.0,88.0,0.0
26432,2017,1404.0,94.0,0.0
26432,2018,1387.0,98.0,0.0
26432,2019,1300.0,114.0,0.0
26432,2020,1071.0,115.0,0.0
26433,2000,1763.0,,0.0
26433,2001,2008.0,,0.0
26433,2002,2044.0,,0.0
26433,2003,2385.0,,0.0
26433,2004,2526.0,,0.0
26433,2005,3261.0,,0.0
26433,2006,4235.0,,0.0
26433,2007,1554.0,,0.0
26433,2008,1594.0,10.0,0.0
26433,2009,1580.0,25.0,0.0
26433,2010,1743.0,55.0,0.0
26433,2011,559.0,68.0,0.0
26433,2012,574.0,99.0,0.0
26433,2013,547.0,114.0,0.0
26433,2014,589.0,119.0,0.0
26433,2015,595.0,121.0,0.0
26433,2016,1336.0,137.0,0.0
26433,2017,1305.0,140.0,0.0
26433,2018,1289.0,142.0,0.0
26433,2019,1208.0,146.0,0.0
26433,2020,1486.0,161.0,0.0
26434,2000,38.0,,0.0
26434,2001,32.0,,0.0
26434,2002,41.0,,0.0
26434,2003,30.0,,0.0
26434,2004,26.0,,0.0
26434,2005,26.0,,0.0
26434,2006,8.0,,0.0
26434,2007,0.0,,0.0
26434,2008,0.0,4.0,0.0
26434,2009,8.0,5.0,0.0
26434,2010,28.0,5.0,0.0
26434,2011,0.0,5.0,0.0
26434,2012,0.0,5.0,0.0
26434,2013,0.0,5.0,0.0
26434,2014,318.0,19.0,0.0
26434,2015,164.0,21.0,0.0
26434,2016,8.0,21.0,0.0
26434,2017,2.0,21.0,0.0
26434,2018,2.0,21.0,0.0
26434,2019,4.0,21.0,0.0
26434,2020,4.0,21.0,0.0
26463,2000,22.0,,0.0
26463,2001,31.0,,0.0
26463,2002,33.0,,0.0
26463,2003,23.0,,0.0
26463,2004,20.0,,0.0
26463,2005,62.0,,0.0
26463,2006,77.0,,0.0
26463,2007,57.0,,0.0
26463,2008,66.0,0.0,0.0
26463,2009,4.0,0.0,0.0
26463,2010,89.0,1.0,0.0
26463,2011,0.0,6.0,0.0
26463,2012,29.0,5.0,0.0
26463,2013,0.0,5.0,0.0
26463,2014,46.0,5.0,0.0
26463,2015,41.0,5.0,0.0
26463,2016,44.0,6.0,0.0
26463,2017,57.0,7.0,0.0
26463,2018,67.0,8.0,0.0
26463,2019,55.0,9.0,0.0
26463,2020,68.0,22.0,0.0
26464,2000,299.0,,0.0
26464,2001,310.0,,0.0
26464,2002,163.0,,0.0
26464,2003,228.0,,0.0
26464,2004,325.0,,0.0
26464,2005,366.0,,0.0
26464,2006,418.0,,0.0
26464,2007,352.0,,0.0
26464,2008,582.0,6.0,0.0
26464,2009,591.0,49.0,0.0
26464,2010,643.0,56.0,0.0
26464,2011,638.0,96.0,0.0
26464,2012,646.0,112.0,0.0
26464,2013,533.0,69.0,0.0
26464,2014,535.0,142.0,0.0
26464,2015,505.0,162.0,0.0
26464,2016,522.0,210.0,0.0
26464,2017,510.0,215.0,0.0
26464,2018,503.0,228.0,0.0
26464,2019,656.0,232.0,0.0
26464,2020,811.0,303.0,0.0
26465,2000,787.0,,0.0
26465,2001,815.0,,0.0
26465,2002,778.0,,0.0
26465,2003,269.0,,0.0
26465,2004,383.0,,0.0
26465,2005,432.0,,0.0
26465,2006,236.0,,0.0
26465,2007,199.0,,0.0
26465,2008,195.0,6.0,0.0
26465,2009,300.0,10.0,0.0
26465,2010,326.0,93.0,0.0
26465,2011,323.0,132.0,0.0
26465,2012,327.0,194.0,0.0
26465,2013,270.0,192.0,0.0
26465,2014,271.0,248.0,0.0
26465,2015,255.0,256.0,0.0
26465,2016,264.0,264.0,0.0
26465,2017,268.0,272.0,0.0
26465,2018,265.0,273.0,0.0
26465,2019,248.0,277.0,0.0
26465,2020,307.0,314.0,0.0
26641,2000,633.0,,0.0
26641,2001,450.0,,0.0
26641,2002,458.0,,0.0
26641,2003,707.0,,0.0
26641,2004,748.0,,0.0
26641,2005,966.0,,0.0
26641,2006,975.0,,0.0
26641,2007,963.0,,0.0
26641,2008,989.0,0.0,0.0
26641,2009,981.0,32.0,0.0
26641,2010,2066.0,61.0,0.0
26641,2011,2031.0,114.0,0.0
26641,2012,2087.0,104.0,0.0
26641,2013,1988.0,108.0,0.0
26641,2014,2139.0,111.0,0.0
26641,2015,2283.0,113.0,0.0
26641,2016,2361.0,120.0,0.0
26641,2017,2552.0,122.0,0.0
26641,2018,2623.0,127.0,0.0
26641,2019,2304.0,129.0,0.0
26641,2020,2851.0,151.0,0.0
26643,2000,11.0,,0.0
26643,2001,8.0,,0.0
26643,2002,3.0,,0.0
26643,2003,0.0,,0.0
26643,2004,0.0,,0.0
26643,2005,5.0,,0.0
26643,2006,6.0,,0.0
26643,2007,6.0,,0.0
26643,2008,1.0,1.0,0.0
26643,2009,3.0,2.0,0.0
26643,2010,0.0,11.0,0.0
26643,2011,0.0,11.0,0.0
26643,2012,0.0,10.0,0.0
26643,2013,0.0,9.0,0.0
26643,2014,2.0,11.0,0.0
26643,2015,7.0,11.0,0.0
26643,2016,7.0,12.0,0.0
26643,2017,8.0,12.0,0.0
26643,2018,8.0,12.0,0.0
26643,2019,8.0,12.0,0.0
26645,2000,73.0,,0.0
26645,2001,80.0,,0.0
26645,2002,41.0,,0.0
26645,2003,59.0,,0.0
26645,2004,51.0,,0.0
26645,2005,53.0,,0.0
26645,2006,65.0,,0.0
26645,2007,84.0,,0.0
26645,2008,98.0,0.0,0.0
26645,2009,131.0,0.0,0.0
26645,2010,77.0,1.0,0.0
26645,2011,131.0,1.0,0.0
26645,2012,273.0,3.0,0.0
26645,2013,152.0,4.0,0.0
26645,2014,171.0,5.0,0.0
26645,2015,336.0,5.0,0.0
26645,2016,247.0,5.0,0.0
26645,2017,321.0,9.0,0.0
26645,2018,314.0,10.0,0.0
26645,2019,380.0,10.0,0.0
26645,2020,486.0,10.0,0.0
26646,2000,357.0,,0.0
26646,2001,406.0,,0.0
26646,2002,590.0,,0.0
26646,2003,689.0,,0.0
26646,2004,391.0,,0.0
26646,2005,505.0,,0.0
26646,2006,655.0,,0.0
26646,2007,648.0,,0.0
26646,2008,345.0,5.0,0.0
26646,2009,342.0,6.0,0.0
26646,2010,377.0,16.0,0.0
26646,2011,370.0,12.0,0.0
26646,2012,1109.0,13.0,0.0
26646,2013,1057.0,13.0,0.0
26646,2014,1137.0,14.0,0.0
26646,2015,1150.0,17.0,0.0
26646,2016,1190.0,17.0,0.0
